BurialID,SquareID,AreaID,BurialNumber,DateFound,BurialDepth,LengthM,LengthCM,ClusterNumber,SampleNumber,Rack,Shelf,Bag,PreviouslySampled,SexBody,SexGiles,GE_FunctionTotal,SouthToHead,SouthToFeet,EastToHead,EastToFeet,NorthToHead,NorthToFeet,WestToHead,WestToFeet,Description,BasilarSuture,VentralArc,SubPubicAngle,SciaticNotch,PubicBone,PreaurSulcus,MedialIPRamus,DorsalPitting,ForemanMagnum,FemurHead,HumerusHead,Osteophytosis,PubicSymphysis,BoneLength,MedialClavicle,IliacCrest,FemurDiameter,Humerus,FemurLength,HumerusLength,TibiaLength,Robust,SupraorbitalRidges,OrbitEdge,ParietalBossing,Gonian,NuchalCrest,ZygomaticCrest,CranialSuture,MaximumCranialLength,MaximumCranialBreadth,BasionBregmaHeight,BasionNasion,BasionProsthionLength,BizygomaticDiameter,NasionProsthion,MaximumNasalBreadth,decimalerorbitalBreadth,HairColor,PreservationIndex,HairTaken,SoftTissueTaken,BoneTaken,ToothTaken,TextileTaken,DescriptionOfTaken,ArtifactFound,EstimatedAge,AgeMethod,EstimateLivingStature,ToothAttrition,ToothEruption,PathologyAnomalies,EpiphysealUnion,HeadDirection,BYUSample,BodyAnalysisYear,SkullAtMagazine,PostcraniaAtMagazine,ToBeConfirmed,SkullTrauma,PostCraniaTrauma,CribiaOrbitala,PoroticHyperotosis,PoroticHyperotosisLocations,MetopicSuture,ButtonOsteoma,OsteologyUnknownComment,TMJ_OA,LinearHypoplasiaEnamel,AreaHillBurials,Tomb,BurialPreservation,BurialWrapping,BurialAdultChild,GenderCode,BurialGenderMethod,AgeCodeSingle,FaceBundle,DateOnSkull
,8,0,47,,1.7,,,,,,,,,,S,,3.95,3.8,,,,,4.57,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,br-red,,,,,,,,,4-5 yrs,skul,,,,,,,1,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,0,48,,2,,,,,,,,,,S,,2.95,3.15,,,,,2.68,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,9-10 yrs,skul,,,,,,,1,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,0,49,,1.84,,,,,,,,,F,,,4.5,4.05,,,,,0.9,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-35 years,skul,,,,,,,,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,0,50,,2.64,,,,,,,,,F,,,1.92,2.41,,,,,2.14,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55+,skul,,,,,,,,,,,,,,,,,,,,,,,,SKELETON,,,,,,,
,8,0,51,,2.63,,,,,,,,,M,,,2.32,2.67,,,,,2.82,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55+,skul,,,,,,,,,,,,,,,,,,,,,,,,SKELETON,,,,,,,
,8,0,52,,1.8,,,,,,,,,M,,,4.8,4.2,,,,,3.7,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,30+,skul,,,,,,,1,,,,,,,,,,,,,,,,,well-wrapped,,,,,,,
,8,0,53,,1.95,,,,,,,,,M,,,4.28,4.07,,,,,3.54,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55+,skul,,,,,,,,,,,,,,,,,,,,,,,,SKELETON,,,,,,,
,8,1,1,,0.08,,,,,,,,,,S,,1.25,0,,,,,1.83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infant,skul,,,,,,,,,,,,,,,,,,,,,,,,bones,,,,,,,
,8,1,2,,0.08,,,,,,,,,S,,,1.85,1.72,,,,,1.19,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9-10 years,skul,,,,,,,,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,1,3,,0.08,,,,,,,,,,,,1.89,1.72,,,,,1.23,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,headless skeleton,,,,,,,
,8,1,4,,0.08,,,,,,,,,,S,,2.13,0,,,,,0.62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Under 6 yrs,skul,,,,,,,,,,,,,,,,,,,,,,,,Skull only,,,,,,,
,8,1,5,,0.15,,,,,,,,,,S,,3.7,0,,,,,4.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,,,10-Aug,skul,,,,,,,1,,,,,,,,,,,,,,,,,Skull only,,,,,,,
,8,1,6,,0.25,,,,,,,,,,F,,3.9,0,,,,,4.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,br-red,,,,,,,,,30+,skul,,,,,,,1,,,,,,,,,,,,,,,,,Skull only,,,,,,,
,8,1,7,,0.15,,,,,,,,,,S,,3.17,0,,,,,1.53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Child,skul,,,,,,,,,,,,,,,,,,,,,,,,Skull only,,,,,,,
,8,1,8,,0.1,,,,,,,,,,M,,4.75,0,,,,,1.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,12-Nov,skul,,,,,,,1,,,,,,,,,,,,,,,,,bones and skull,,,,,,,
,8,1,9,,0.35,,,,,,,,,,F,,3.2,0,,,,,1.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,20's,skul,,,,,,,1,,,,,,,,,,,,,,,,,Skull only,,,,,,,
,8,1,10,,0.28,,,,,,,,,F,,,2.89,0,,,,,2.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,4 years,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,1,11,,0.63,,,,,,,,,,,,4.9,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,,,adult,skul,,,,,,,1,,,,,,,,,,,,,,,,,Skull only,,,,,,,
,8,1,12,,0.63,,,,,,,,,F,,,4,4.2,,,,,4.9,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,,,4 years,skul,,,,,,,1,,,,,,,,,,,,,,,,,well-wrapped,,,,,,,
,8,1,13,,0.75,,,,,,,,,F,,,3.8,3.83,,,,,4.8,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,,,20-25 yrs,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,1,14,,0.8,,,,,,,,,,S,,3.6,3.5,,,,,4.8,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,0-6 months,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,1,15,,0.87,,,,,,,,,F,,,3.82,3.8,,,,,4.13,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,young,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,1,16,,0.99,,,,,,,,,,S,,0.61,3.41,,,,,4.44,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10 months,skul,,,,,,,0,,,,,,,,,,,,,,,,,bones and skull,,,,,,,
,8,1,17,,0.72,,,,,,,,,F,,,2.8,0,,,,,3.89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,50+,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,1,18,,0.94,,,,,,,,,,,,2.55,0,,,,,4.34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult,skul,,,,,,,,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,1,19,,0.81,,,,,,,,,,,,2.2,0,,,,,4.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wrapped,,,,,,,
,8,1,20,,0.77,,,,,,,,,,S,,1.6,1.77,,,,,2.7,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ltbrwn,,,,,,,,,6-May,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,1,21,,1,,,,,,,,,,S,,3.65,3.62,,,,,4.21,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7 months,skul,,,,,,,,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,1,22,,0.96,,,,,,,,,,S,,3.55,3.44,,,,,4.06,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7 months,skul,,,,,,,,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,1,23,,1.1,,,,,,,,,,,,3.71,0,,,,,4.13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,1,24,,0.7,,,,,,,,,M,,,1.15,0.7,,,,,1.42,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,,,35-40,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,1,25,,0.7,,,,,,,,,M,,,2.47,2.7,,,,,4.15,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ltbrwn,,,,,,,,,25-35 years,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,1,26,,1.1,,,,,,,,,F,,,3,2.65,,,,,3.55,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,br-red,,,,,,,,,18,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,1,27,,0.42,,,,,,,,,,S,,4.95,4.8,,,,,1.05,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 months,skul,,,,,,,,,,,,,,,,,,,,,,,,wrapped - bones showing,,,,,,,
,8,1,28,,0.81,,,,,,,,,S,,,0.54,0.52,,,,,1.9,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ltbrwn,,,,,,,,,13 years,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,1,29,,1.04,,,,,,,,,S,,,3.73,3.68,,,,,4.16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,,,3-4 years,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,1,30,,0.94,,,,,,,,,S,,,4.1,4.04,,,,,4.31,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,well-wrapped,,,,,,,
,8,1,31,,0.6,,,,,,,,,,,,5,0,,,,,2.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skull only,,,,,,,
,8,1,32,,1.03,,,,,,,,,M,,,1.43,1.2,,,,,4.36,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,,,40-50,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,1,33,,1.05,,,,,,,,,,S,,1.39,0,,,,,5.24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newborn,skul,,,,,,,,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,1,34,,1,,,,,,,,,F,,,0.9,0.81,,,,,3.78,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-35,skul,,,,,,,0,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,1,35,,1.42,,,,,,,,,M,,,2.8,2.69,,,,,3.66,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,br-red,,,,,,,,,15-17 years,skul,,,,,,,1,,,,,,,,,,,,,,,,,well-wrapped,,,,,,,
,8,1,36,,0.96,,,,,,,,,,S,,3.98,3.95,,,,,2.96,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,,,newborn,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,1,37,,0.85,,,,,,,,,M,,,3.16,3.06,,,,,0.3,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,br-red,,,,,,,,,20,pelv,,,,,,,1,,,,,,,,,,,,,,,,,headless skeleton,,,,,,,
,8,1,38,,1.2,,,,,,,,,S,,,4.2,3.88,,,,,0.72,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,br-red,,,,,,,,,14-15,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,1,39,,1.27,,,,,,,,,F,,,3.9,3.49,,,,,0.68,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-40,skul,,,,,,,,,,,,,,,,,,,,,,,,scattered bones with skull,,,,,,,
,8,1,40,,1.6,,,,,,,,,,S,,1.06,1.02,,,,,1.55,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-3 years,skul,,,,,,,,,,,,,,,,,,,,,,,,bones and skull,,,,,,,
,8,1,41,,1.44,,,,,,,,,F,,,3.97,3.52,,,,,0.21,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,20-24,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,1,42,,1.4,,,,,,,,,S,,,1.88,1.52,,,,,4.09,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-Mar,skul,,,,,,,,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,1,43,,1.4,,,,,,,,,S,,,2.1,1.9,,,,,3.33,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,,,3-5 years,skul,,,,,,,1,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,1,44,,1.52,,,,,,,,,M,,,2,1.52,,,,,3.13,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,,,25-30 yrs,skul,,,,,,,1,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,1,45,,0.78,,,,,,,,,,,,0.47,0.7,,,,,4.4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult,skul,,,,,,,,,,,,,,,,,,,,,,,,Body only,,,,,,,
,8,1,46,,1.03,,,,,,,,,F,,,2.47,2.47,,,,,1.25,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,18-22 yrs,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,1,47,,1.1,,,,,,,,,,S,,1.98,2.07,,,,,1.16,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 mos,skul,,,,,,,,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,1,48,,1.23,,,,,,,,,F,,,1.8,1.83,,,,,1.17,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,,,55+,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped - bones showing,,,,,,,
,8,1,49,,1.75,,,,,,,,,,S,,2.83,2.72,,,,,2.78,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SKELETON,,,,,,,
,8,1,50,,0.34,,,,,,,,,,S,,0.08,0.65,,,,,0.32,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,,,7-Jun,skul,,,,,,,1,,,,,,,,,,,,,,,,,bones and skull,,,,,,,
,8,1,51,,2.7,,,,,,,,,F,,,3.24,4.08,,,,,3.1,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,55-65,skul,,,,,,,1,,,,,,,,,,,,,,,,,SKELETON,,,,,,,
,8,1,52,,0.6,,,,,,,,,F,,,1.85,1.4,,,,,-0.7,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ltbrwn,,,,,,,,,55+,skul,,,,,,,1,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,1,53,,2.1,,,,,,,,,,S,,2.1,1.7,,,,,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-4 years,skul,,,,,,,,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,1,54,,2,,,,,,,,,M,,,2.92,2.63,,,,,3.65,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,30-35,skul,,,,,,,1,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,1,55,,1.89,,,,,,,,,M,,,2.91,2.41,,,,,0.83,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25-30,skul,,,,,,,,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,1,56,,2.04,,,,,,,,,,S,,3.86,3.8,,,,,3.8,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-5 years,skul,,,,,,,,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,1,57,,2.78,,,,,,,,,M,,,1.84,1.86,,,,,2.93,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25-30,skul,,,,,,,,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,1,58,,2,,,,,,,,,,S,,2.57,2.82,,,,,2.67,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6 months,skul,,,,,,,,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,1,59,,2.33,,,,,,,,,M,,,2.87,3.12,,,,,5.24,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55+,skul,,,,,,,,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,1,60,,1.64,,,,,,,,,,S,,4.27,4.61,,,,,1.72,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 years,skul,,,,,,,,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,19,1,1,,0.1,,,,,,,,,,F,,0.66,0,,,,,0.78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red,,,,,,,,,40+,skul,,,,,,,1,,,,,,,,,,,,,,,,,Skull only,,,,,,,
,19,1,2,,0.5,,,,,,,,,,,,4.3,0,,,,,4.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30+,skul,,,,,,,,,,,,,,,,,,,,,,,,bones and skull,,,,,,,
,19,1,3,,0.7,,,,,,,,,M,,,4.14,0,,,,,2.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35-45,skul,,,,,,,,,,,,,,,,,,,,,,,,wrapped - bones showing,,,,,,,
,19,1,4,,0.3,,,,,,,,,,S,,4.5,4.3,,,,,2.15,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-6 month,skul,,,,,,,,,,,,,,,,,,,,,,,,well-wrapped,,,,,,,
,19,1,5,,0.6,,,,,,,,,F,,,1.35,1.22,,,,,3.78,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25-35,pelv,,,,,,,,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,19,1,6,,0.96,,,,,,,,,M,,,2.17,0,,,,,1.93,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45+,skul,,,,,,,,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,19,1,7,,1.06,,,,,,,,,M,,,1.45,0,,,,,3.17,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,,,18-25,pelv,,,,,,,1,,,,,,,,,,,,,,,,,wrapped - bones showing,,,,,,,
,19,1,9,,1.25,,,,,,,,,,F,,1.88,0,,,,,1.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,,,,,,,,,25-30,SKUL,,,,,,,1,,,,,,,,,,,,,,,,,Skull only,,,,,,,
,19,1,10,,1.25,,,,,,,,,,M,,1.6,0,,,,,1.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45+,skul,,,,,,,,,,,,,,,,,,,,,,,,Skull only,,,,,,,
,19,1,11,,1.4,,,,,,,,,,S,,0.68,0.64,,,,,3.48,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,4 years,skull,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,19,1,12,,1.68,,,,,,,,,,S,,0.45,0.38,,,,,3.54,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blond,,,,,,,,,4 years,skul,,,,,,,1,,,,,,,,,,,,,,,,,well-wrapped,,,,,,,
,19,1,13,,1.56,,,,,,,,,,S,,0.48,0.5,,,,,3.26,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,,,4 years,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,19,1,14,,1.57,,,,,,,,,,S,,0.92,0.25,,,,,3.9,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 years,skul,,,,,,,,,,,,,,,,,,,,,,,,wrapped - bones showing,,,,,,,
,19,1,15,,0.9,,,,,,,,,F,,,3.75,3.5,,,,,4.77,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25-30,pelv,,,,,,,,,,,,,,,,,,,,,,,,well-wrapped,,,,,,,
,19,1,16,,0.96,,,,,,,,,F,,,3.98,3.72,,,,,0.55,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult,pelv,,,,,,,,,,,,,,,,,,,,,,,,bones,,,,,,,
,19,1,17,,1.34,,,,,,,,,,S,,4.06,3.87,,,,,3.67,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,,,3 years,skul,,,,,,,1,,,,,,,,,,,,,,,,,well-wrapped,,,,,,,
,19,1,18,,1.39,,,,,,,,,,S,,3.47,3.36,,,,,3.74,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9 months,skul,,,,,,,,,,,,,,,,,,,,,,,,well-wrapped,,,,,,,
,19,1,19,,1.45,,,,,,,,,,S,,3.54,3.31,,,,,3.46,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 years,skul,,,,,,,,,,,,,,,,,,,,,,,,well-wrapped,,,,,,,
,19,1,20,,1.57,,,,,,,,,F,,,2.26,1.7,,,,,1.5,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25-30,skul,,,,,,,,,,,,,,,,,,,,,,,,bones and skull,,,,,,,
,19,1,21,,1.77,,,,,,,,,F,,,2.6,2,,,,,1.85,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25-30,pelv,,,,,,,,,,,,,,,,,,,,,,,,headless skeleton,,,,,,,
,19,1,22,,0.71,,,,,,,,,F,,,4.82,4.8,,,,,1.87,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,30+,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped - bones showing,,,,,,,
,19,1,23,,1.32,,,,,,,,,,S,,4.5,4.37,,,,,3.14,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-6 months,skul,,,,,,,,,,,,,,,,,,,,,,,,wrapped - bones showing,,,,,,,
,19,1,24,,0.66,,,,,,,,,,S,,4.65,4.58,,,,,2.46,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9-10 months,skul,,,,,,,,,,,,,,,,,,,,,,,,wrapped - bones showing,,,,,,,
,19,1,25,,1.33,,,,,,,,,F,,,4.72,4.45,,,,,2.37,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,35+,pelv,,,,,,,1,,,,,,,,,,,,,,,,,wrapped - bones showing,,,,,,,
,19,1,26,,2.42,,,,,,,,,F,,,1.51,1.94,,,,,4.96,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50+,pelv,,,,,,,,,,,,,,,,,,,,,,,,bones and skull,,,,,,,
,19,1,27,,2.4,,,,,,,,,M,,,3.86,3.58,,,,,3.35,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,35+,pelv,,,,,,,1,,,,,,,,,,,,,,,,,bones and skull,,,,,,,
,19,1,28,,2.03,,,,,,,,,M,,,3.96,3.16,,,,,2.05,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25-35,pelv,,,,,,,,,,,,,,,,,,,,,,,,bones and skull,,,,,,,
,19,1,29,,2.54,,,,,,,,,F,,,0.89,4.38,,,,,2.82,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-17,pelv,,,,,,,,,,,,,,,,,,,,,,,,bones and skull,,,,,,,
,19,1,30,,2.17,,,,,,,,,S,,,1.52,1.14,,,,,1.38,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-Oct,skul,,,,,,,,,,,,,,,,,,,,,,,,SKELETON,,,,,,,
